CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
139.0,14.0,2.0,-1.085,-120.0,115,0.0,0.0,0.0
130.0,15.0,0.0,-1.085,-70.0,88,0.0,0.0,0.0
116.0,0.0,6.0,-1.1067,-60.0,97,0.0,0.0,0.0
115.0,1.0,11.0,-1.1067,-90.0,115,0.0,0.0,0.0
111.0,2.0,14.0,-1.1067,-70.0,115,0.0,0.0,0.0
114.0,3.0,14.0,-1.1067,-90.0,106,0.0,0.0,0.0
115.0,4.0,13.0,-1.1067,-80.0,100,0.0,0.0,0.0
117.0,5.0,13.0,-1.1067,-90.0,97,0.0,0.0,0.0
115.0,6.0,15.0,-1.1067,-80.0,112,0.0,0.0,0.0
118.0,7.0,14.0,-1.1067,-90.0,124,0.0,0.0,0.0
117.0,8.0,15.0,-1.1067,-80.0,103,0.0,0.0,0.0
118.0,9.0,17.0,-1.1067,-100.0,91,0.0,0.0,0.0
110.0,10.0,22.0,-1.1067,-60.0,118,0.0,0.0,0.0
109.0,11.0,26.0,-1.1067,-80.0,106,0.0,0.0,0.0
103.0,12.0,31.0,-1.1067,-60.0,115,0.0,0.0,0.0
105.0,13.0,33.0,-1.1067,-90.0,112,0.0,0.0,0.0
105.0,14.0,32.0,-1.1067,-70.0,88,0.0,0.0,0.0
107.0,15.0,32.0,-1.1067,-80.0,100,0.0,0.0,0.0
96.0,0.0,29.0,-1.1067,-90.0,121,0.0,0.0,0.0
97.0,1.0,28.0,-1.1067,-80.0,115,0.0,0.0,0.0
97.0,2.0,28.0,-1.1067,-70.0,106,0.0,0.0,0.0
98.0,3.0,29.0,-1.1067,-80.0,97,0.0,0.0,0.0
101.0,4.0,29.0,-1.1067,-100.0,97,0.0,0.0,0.0
103.0,5.0,29.0,-1.1067,-110.0,106,0.0,0.0,0.0
106.0,6.0,27.0,-1.1067,-110.0,127,0.0,0.0,0.0
105.0,7.0,27.0,-1.1067,-90.0,103,0.0,0.0,0.0
107.0,8.0,27.0,-1.1067,-100.0,91,0.0,0.0,0.0
110.0,9.0,27.0,-1.1067,-120.0,106,0.0,0.0,0.0
105.0,10.0,27.0,-1.1067,-60.0,106,0.0,0.0,0.0
109.0,11.0,26.0,-1.1067,-80.0,115,0.0,0.0,0.0
112.0,12.0,25.0,-1.1067,-90.0,115,0.0,0.0,0.0
108.0,13.0,26.0,-1.1067,-50.0,88,0.0,0.0,0.0
