CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
170.0,14.0,13.0,-1.2803,-450.0,115,0.0,0.0,0.0
173.0,15.0,13.0,-1.302,-460.0,85,0.0,0.0,0.0
148.0,0.0,19.0,-1.3671,-390.0,97,0.0,0.0,0.0
150.0,1.0,25.0,-1.4973,-400.0,82,0.0,0.0,0.0
163.0,2.0,22.0,-1.5624,-460.0,106,0.0,0.0,0.0
166.0,3.0,21.0,-1.6709,-420.0,103,0.0,0.0,0.0
164.0,4.0,25.0,-1.8228,-360.0,97,0.0,0.0,0.0
186.0,5.0,20.0,-1.953,-460.0,82,0.0,0.0,0.0
190.0,6.0,17.0,-2.0615,-410.0,76,0.0,0.0,0.0
198.0,7.0,15.0,-2.2134,-390.0,112,0.0,0.0,0.0
209.0,8.0,5.0,-2.2134,-390.0,103,0.0,0.0,0.0
204.0,9.0,0.0,-2.2351,-340.0,85,0.0,0.0,0.0
205.0,10.0,1.0,-2.2351,-280.0,100,0.0,0.0,0.0
206.0,11.0,4.0,-2.2351,-310.0,73,0.0,0.0,0.0
208.0,12.0,5.0,-2.2351,-330.0,106,0.0,0.0,0.0
213.0,13.0,5.0,-2.2351,-370.0,115,0.0,0.0,0.0
214.0,14.0,6.0,-2.2351,-380.0,85,0.0,0.0,0.0
213.0,15.0,8.0,-2.2351,-380.0,85,0.0,0.0,0.0
195.0,0.0,11.0,-2.2351,-380.0,82,0.0,0.0,0.0
196.0,1.0,13.0,-2.2351,-400.0,103,0.0,0.0,0.0
193.0,2.0,14.0,-2.2351,-370.0,103,0.0,0.0,0.0
185.0,3.0,15.0,-2.2351,-290.0,94,0.0,0.0,0.0
184.0,4.0,16.0,-2.2351,-280.0,85,0.0,0.0,0.0
184.0,5.0,16.0,-2.2351,-270.0,76,0.0,0.0,0.0
189.0,6.0,15.0,-2.2351,-300.0,124,0.0,0.0,0.0
193.0,7.0,15.0,-2.2351,-330.0,109,0.0,0.0,0.0
194.0,8.0,14.0,-2.2351,-320.0,85,0.0,0.0,0.0
195.0,9.0,13.0,-2.2351,-310.0,106,0.0,0.0,0.0
194.0,10.0,14.0,-2.2351,-300.0,76,0.0,0.0,0.0
197.0,11.0,13.0,-2.2351,-310.0,103,0.0,0.0,0.0
201.0,12.0,12.0,-2.2351,-330.0,109,0.0,0.0,0.0
208.0,13.0,12.0,-2.2568,-380.0,85,0.0,0.0,0.0
213.0,14.0,12.0,-2.2568,-420.0,85,0.0,0.0,0.0
218.0,15.0,12.0,-2.2568,-460.0,82,0.0,0.0,0.0
200.0,0.0,13.0,-2.2785,-430.0,112,0.0,0.0,0.0
201.0,1.0,13.0,-2.3002,-420.0,103,0.0,0.0,0.0
203.0,2.0,12.0,-2.3002,-420.0,91,0.0,0.0,0.0
196.0,3.0,13.0,-2.3002,-350.0,91,0.0,0.0,0.0
197.0,4.0,13.0,-2.3002,-350.0,76,0.0,0.0,0.0
194.0,5.0,13.0,-2.3002,-310.0,121,0.0,0.0,0.0
191.0,6.0,13.0,-2.3002,-270.0,106,0.0,0.0,0.0
191.0,7.0,12.0,-2.3002,-250.0,85,0.0,0.0,0.0
196.0,8.0,13.0,-2.3002,-300.0,100,0.0,0.0,0.0
190.0,9.0,14.0,-2.3002,-240.0,76,0.0,0.0,0.0
188.0,10.0,13.0,-2.2785,-210.0,103,0.0,0.0,0.0
187.0,11.0,14.0,-2.2785,-200.0,121,0.0,0.0,0.0
190.0,12.0,13.0,-2.2785,-210.0,85,0.0,0.0,0.0
191.0,13.0,13.0,-2.2785,-210.0,85,0.0,0.0,0.0
192.0,14.0,13.0,-2.2785,-210.0,82,0.0,0.0,0.0
193.0,15.0,13.0,-2.2785,-210.0,109,0.0,0.0,0.0
176.0,0.0,13.0,-2.2785,-190.0,109,0.0,0.0,0.0
179.0,1.0,12.0,-2.2785,-200.0,94,0.0,0.0,0.0
180.0,2.0,12.0,-2.2785,-200.0,106,0.0,0.0,0.0
176.0,3.0,13.0,-2.2785,-160.0,79,0.0,0.0,0.0
178.0,4.0,12.0,-2.2785,-160.0,118,0.0,0.0,0.0
180.0,5.0,10.0,-2.2351,-170.0,103,0.0,0.0,0.0
179.0,6.0,12.0,-2.2351,-170.0,91,0.0,0.0,0.0
188.0,7.0,10.0,-2.2351,-230.0,97,0.0,0.0,0.0
188.0,8.0,11.0,-2.2351,-230.0,76,0.0,0.0,0.0
184.0,9.0,11.0,-2.2351,-180.0,103,0.0,0.0,0.0
188.0,10.0,11.0,-2.2351,-210.0,109,0.0,0.0,0.0
187.0,11.0,12.0,-2.2351,-200.0,85,0.0,0.0,0.0
192.0,12.0,12.0,-2.2351,-240.0,85,0.0,0.0,0.0
192.0,13.0,11.0,-2.2351,-220.0,85,0.0,0.0,0.0
190.0,14.0,10.0,-2.2351,-180.0,112,0.0,0.0,0.0
183.0,15.0,12.0,-2.2351,-120.0,106,0.0,0.0,0.0
171.0,0.0,10.0,-2.2351,-130.0,91,0.0,0.0,0.0
164.0,1.0,10.0,-2.17,-80.0,94,0.0,0.0,0.0
170.0,2.0,9.0,-2.17,-120.0,76,0.0,0.0,0.0
173.0,3.0,9.0,-2.17,-140.0,124,0.0,0.0,0.0
171.0,4.0,10.0,-2.17,-120.0,103,0.0,0.0,0.0
176.0,5.0,9.0,-2.17,-150.0,85,0.0,0.0,0.0
175.0,6.0,9.0,-2.17,-130.0,97,0.0,0.0,0.0
175.0,7.0,11.0,-2.17,-140.0,76,0.0,0.0,0.0
178.0,8.0,11.0,-2.17,-160.0,103,0.0,0.0,0.0
177.0,9.0,10.0,-2.17,-130.0,121,0.0,0.0,0.0
177.0,10.0,10.0,-2.17,-120.0,85,0.0,0.0,0.0
173.0,11.0,11.0,-2.17,-80.0,91,0.0,0.0,0.0
174.0,12.0,10.0,-2.1483,-80.0,82,0.0,0.0,0.0
176.0,13.0,10.0,-2.1483,-90.0,112,0.0,1.0,0.0
181.0,14.0,10.0,-2.17,-120.0,103,0.0,0.0,0.0
182.0,15.0,10.0,-2.1483,-130.0,94,0.0,0.0,0.0
167.0,0.0,11.0,-2.17,-130.0,85,0.0,0.0,0.0
168.0,1.0,10.0,-2.1483,-130.0,76,0.0,0.0,0.0
164.0,2.0,10.0,-2.1483,-80.0,118,0.0,0.0,0.0
164.0,3.0,10.0,-2.1266000000000003,-80.0,103,0.0,0.0,0.0
166.0,4.0,10.0,-2.1266000000000003,-90.0,85,0.0,0.0,0.0
165.0,5.0,9.0,-2.0832,-80.0,103,0.0,0.0,0.0
164.0,6.0,9.0,-2.0832,-60.0,76,0.0,0.0,0.0
166.0,7.0,8.0,-2.0832,-60.0,103,0.0,0.0,0.0
163.0,8.0,6.0,-2.0398,-20.0,112,0.0,0.0,0.0
164.0,9.0,4.0,-2.0181,-10.0,85,0.0,0.0,0.0
165.0,10.0,4.0,-1.9964,-20.0,82,0.0,0.0,0.0
167.0,11.0,5.0,-1.9747,20.0,85,0.0,0.0,0.0
170.0,12.0,2.0,-1.9313,10.0,109,0.0,0.0,0.0
167.0,13.0,4.0,-1.9313,30.0,103,0.0,0.0,0.0
163.0,14.0,5.0,-1.9313,0.0,91,0.0,0.0,0.0
166.0,15.0,5.0,-1.9313,-20.0,94,0.0,0.0,0.0
151.0,0.0,5.0,-1.9313,50.0,76,0.0,1.0,0.0
150.0,1.0,2.0,-1.8879,80.0,121,0.0,1.0,0.0
154.0,2.0,1.0,-1.8662,50.0,109,0.0,1.0,0.0
155.0,3.0,2.0,-1.8662,40.0,85,0.0,1.0,0.0
156.0,4.0,3.0,-1.8662,30.0,112,0.0,1.0,0.0
154.0,5.0,4.0,-1.8662,50.0,76,0.0,1.0,0.0
152.0,6.0,2.0,-1.8445,90.0,103,0.0,0.0,0.0
145.0,7.0,-1.0,-1.7794,100.0,121,0.0,0.0,0.0
149.0,8.0,-5.0,-1.7143,80.0,91,0.0,0.0,0.0
151.0,9.0,-12.0,-1.5407,60.0,85,0.0,0.0,0.0
140.0,10.0,-10.0,-1.4105,100.0,82,0.0,0.0,0.0
131.0,11.0,-8.0,-1.2369,100.0,115,0.0,0.0,0.0
118.0,12.0,-8.0,-1.0199,140.0,103,0.0,1.0,0.0
109.0,13.0,-13.0,-0.6944,140.0,94,0.0,0.0,0.0
88.0,14.0,-4.0,-0.4557,160.0,94,0.0,0.0,0.0
82.0,15.0,2.0,-0.217,130.0,76,0.0,0.0,0.0
47.0,0.0,5.0,0.0434,170.0,118,0.0,0.0,0.0
35.0,1.0,13.0,0.1302,180.0,106,0.0,0.0,0.0
33.0,2.0,12.0,0.2604,160.0,85,0.0,0.0,0.0
39.0,3.0,9.0,0.2604,140.0,106,0.0,0.0,0.0
48.0,4.0,6.0,0.2604,90.0,76,0.0,0.0,0.0
55.0,5.0,2.0,0.2604,70.0,103,0.0,0.0,0.0
61.0,6.0,2.0,0.2387,30.0,109,0.0,0.0,0.0
62.0,7.0,4.0,0.217,20.0,85,0.0,0.0,0.0
61.0,8.0,5.0,0.217,30.0,85,0.0,0.0,0.0
63.0,9.0,4.0,0.217,30.0,82,0.0,0.0,0.0
61.0,10.0,5.0,0.217,50.0,109,0.0,0.0,0.0
62.0,11.0,6.0,0.217,40.0,109,0.0,0.0,0.0
59.0,12.0,7.0,0.217,70.0,91,0.0,0.0,0.0
66.0,13.0,5.0,0.217,30.0,100,0.0,0.0,0.0
68.0,14.0,5.0,0.1953,30.0,76,0.0,1.0,0.0
69.0,15.0,8.0,0.1736,10.0,124,0.0,1.0,0.0
55.0,0.0,8.0,0.1519,10.0,103,0.0,0.0,0.0
54.0,1.0,8.0,0.1519,30.0,85,0.0,0.0,0.0
51.0,2.0,8.0,0.1736,60.0,100,0.0,0.0,0.0
52.0,3.0,7.0,0.1736,70.0,76,0.0,0.0,0.0
52.0,4.0,6.0,0.1736,90.0,103,0.0,0.0,0.0
51.0,5.0,7.0,0.1736,100.0,106,0.0,0.0,0.0
54.0,6.0,6.0,0.1736,90.0,85,0.0,0.0,0.0
58.0,7.0,4.0,0.1953,70.0,85,0.0,0.0,0.0
49.0,8.0,7.0,0.1953,140.0,82,0.0,0.0,0.0
52.0,9.0,6.0,0.1953,130.0,112,0.0,0.0,0.0
54.0,10.0,3.0,0.2387,130.0,106,0.0,0.0,0.0
52.0,11.0,4.0,0.2387,150.0,88,0.0,0.0,0.0
54.0,12.0,4.0,0.2387,140.0,94,0.0,0.0,0.0
62.0,13.0,2.0,0.2387,90.0,76,0.0,0.0,0.0
64.0,14.0,3.0,0.2387,70.0,118,0.0,0.0,0.0
65.0,15.0,2.0,0.2387,80.0,103,0.0,0.0,0.0
46.0,0.0,4.0,0.2387,100.0,85,0.0,0.0,0.0
47.0,1.0,4.0,0.2387,100.0,103,0.0,0.0,0.0
47.0,2.0,3.0,0.2387,120.0,76,0.0,0.0,0.0
47.0,3.0,2.0,0.2387,140.0,103,0.0,0.0,0.0
45.0,4.0,3.0,0.2387,160.0,115,0.0,0.0,0.0
47.0,5.0,2.0,0.2604,150.0,85,0.0,0.0,0.0
46.0,6.0,1.0,0.2604,180.0,97,0.0,0.0,0.0
47.0,7.0,1.0,0.2821,170.0,79,0.0,0.0,0.0
48.0,8.0,3.0,0.2821,150.0,112,0.0,0.0,0.0
49.0,9.0,3.0,0.2821,150.0,103,0.0,0.0,0.0
50.0,10.0,3.0,0.2821,150.0,97,0.0,0.0,0.0
50.0,11.0,2.0,0.2821,170.0,94,0.0,0.0,0.0
51.0,12.0,3.0,0.2821,160.0,76,0.0,0.0,0.0
55.0,13.0,2.0,0.2821,140.0,118,0.0,0.0,0.0
56.0,14.0,2.0,0.2821,140.0,103,0.0,0.0,0.0
55.0,15.0,2.0,0.2821,160.0,85,0.0,0.0,0.0
40.0,0.0,2.0,0.2821,160.0,100,0.0,0.0,0.0
40.0,1.0,2.0,0.2821,170.0,76,0.0,0.0,0.0
40.0,2.0,1.0,0.3038,180.0,103,0.0,0.0,0.0
35.0,3.0,0.0,0.3038,180.0,118,0.0,0.0,0.0
42.0,4.0,1.0,0.3038,180.0,85,0.0,0.0,0.0
45.0,5.0,1.0,0.3038,160.0,85,0.0,0.0,0.0
38.0,6.0,0.0,0.3255,170.0,82,0.0,0.0,0.0
38.0,7.0,0.0,0.3255,180.0,103,0.0,0.0,0.0
45.0,8.0,1.0,0.3255,180.0,103,0.0,0.0,0.0
45.0,9.0,1.0,0.3472,180.0,91,0.0,0.0,0.0
43.0,10.0,1.0,0.3472,210.0,94,0.0,0.0,0.0
36.0,11.0,0.0,0.3472,230.0,76,0.0,0.0,0.0
32.0,12.0,-2.0,0.4123,270.0,118,0.0,0.0,0.0
35.0,13.0,-3.0,0.434,250.0,109,0.0,0.0,0.0
36.0,14.0,-4.0,0.4991,230.0,85,0.0,0.0,0.0
33.0,15.0,-4.0,0.5859,230.0,103,0.0,0.0,0.0
12.0,0.0,-2.0,0.651,240.0,76,0.0,0.0,0.0
9.0,1.0,0.0,0.6944,240.0,103,0.0,0.0,0.0
9.0,2.0,0.0,0.7595000000000001,220.0,109,0.0,0.0,0.0
20.0,3.0,1.0,0.7812,170.0,85,0.0,0.0,0.0
20.0,4.0,1.0,0.7812,180.0,85,0.0,0.0,0.0
17.0,5.0,-1.0,0.8029000000000001,160.0,79,0.0,0.0,0.0
17.0,6.0,-4.0,0.8246,190.0,112,0.0,0.0,0.0
27.0,7.0,-9.0,0.868,130.0,103,0.0,0.0,0.0
29.0,8.0,-15.0,0.9765,130.0,88,0.0,0.0,0.0
19.0,9.0,-5.0,0.9765,140.0,85,0.0,0.0,0.0
18.0,10.0,1.0,0.9765,170.0,76,0.0,0.0,0.0
14.0,11.0,2.0,0.9982,200.0,115,0.0,0.0,0.0
15.0,12.0,1.0,0.9982,210.0,106,0.0,0.0,0.0
14.0,13.0,0.0,0.9982,170.0,85,0.0,0.0,0.0
15.0,14.0,-3.0,1.0199,190.0,97,0.0,0.0,0.0
20.0,15.0,-5.0,1.0199,170.0,76,0.0,0.0,0.0
5.0,0.0,-1.0,1.0199,130.0,103,0.0,0.0,0.0
6.0,1.0,0.0,1.0199,120.0,106,0.0,0.0,0.0
11.0,2.0,0.0,1.0199,80.0,85,0.0,0.0,0.0
13.0,3.0,3.0,0.9982,120.0,85,0.0,0.0,0.0
17.0,4.0,2.0,0.9982,100.0,82,0.0,0.0,0.0
15.0,5.0,1.0,0.9982,140.0,112,0.0,0.0,0.0
10.0,6.0,1.0,0.9982,200.0,109,0.0,0.0,0.0
2.0,7.0,0.0,0.9982,230.0,88,0.0,0.0,0.0
3.0,8.0,-2.0,1.0199,240.0,97,0.0,0.0,0.0
3.0,9.0,-2.0,1.0416,240.0,76,0.0,0.0,0.0
3.0,10.0,0.0,1.0416,230.0,121,0.0,0.0,0.0
4.0,11.0,0.0,1.0416,230.0,103,0.0,0.0,0.0
1.0,12.0,0.0,1.0416,270.0,91,0.0,0.0,0.0
4.0,13.0,-2.0,1.0416,270.0,97,0.0,0.0,0.0
2.0,14.0,-1.0,1.0633,280.0,76,0.0,0.0,0.0
5.0,15.0,-3.0,1.085,270.0,103,0.0,0.0,0.0
247.0,0.0,-3.0,1.085,260.0,106,0.0,0.0,0.0
254.0,1.0,-4.0,1.085,210.0,85,0.0,0.0,0.0
253.0,2.0,-2.0,1.085,210.0,85,0.0,0.0,0.0
12.0,3.0,-13.0,1.1935,130.0,79,0.0,0.0,0.0
245.0,4.0,-5.0,1.2152,280.0,103,0.0,0.0,0.0
251.0,5.0,-5.0,1.2586,210.0,106,0.0,0.0,0.0
249.0,6.0,-1.0,1.2586,200.0,91,0.0,0.0,0.0
255.0,7.0,0.0,1.2586,140.0,94,0.0,0.0,0.0
4.0,8.0,-2.0,1.2586,120.0,76,0.0,0.0,0.0
12.0,9.0,-6.0,1.2369,100.0,115,0.0,0.0,0.0
8.0,10.0,-3.0,1.2369,120.0,103,0.0,0.0,0.0
6.0,11.0,0.0,1.2369,120.0,85,0.0,0.0,0.0
10.0,12.0,-2.0,1.2369,110.0,97,0.0,0.0,0.0
10.0,13.0,-3.0,1.2369,130.0,76,0.0,0.0,0.0
10.0,14.0,-2.0,1.2369,130.0,103,0.0,0.0,0.0
10.0,15.0,-1.0,1.2369,130.0,121,0.0,0.0,0.0
255.0,0.0,-4.0,1.2369,120.0,85,0.0,0.0,0.0
3.0,1.0,-6.0,1.2369,110.0,91,0.0,0.0,0.0
1.0,2.0,-5.0,1.2369,130.0,79,0.0,0.0,0.0
250.0,3.0,-2.0,1.2369,180.0,112,0.0,0.0,0.0
251.0,4.0,0.0,1.2369,160.0,103,0.0,0.0,0.0
248.0,5.0,3.0,1.2369,240.0,88,0.0,0.0,0.0
251.0,6.0,1.0,1.2586,230.0,85,0.0,0.0,0.0
241.0,7.0,0.0,1.2803,270.0,76,0.0,0.0,0.0
241.0,8.0,0.0,1.2803,280.0,118,0.0,0.0,0.0
246.0,9.0,0.0,1.2803,240.0,103,0.0,0.0,0.0
245.0,10.0,0.0,1.302,250.0,85,0.0,0.0,0.0
246.0,11.0,0.0,1.302,250.0,97,0.0,0.0,0.0
249.0,12.0,-1.0,1.302,240.0,76,0.0,0.0,0.0
253.0,13.0,-1.0,1.302,210.0,103,0.0,0.0,0.0
254.0,14.0,0.0,1.302,200.0,109,0.0,0.0,0.0
252.0,15.0,0.0,1.302,230.0,85,0.0,0.0,0.0
237.0,0.0,0.0,1.302,230.0,85,0.0,0.0,0.0
240.0,1.0,0.0,1.302,210.0,79,0.0,0.0,0.0
244.0,2.0,0.0,1.302,180.0,109,0.0,0.0,0.0
245.0,3.0,0.0,1.302,180.0,103,0.0,0.0,0.0
249.0,4.0,0.0,1.2803,160.0,88,0.0,0.0,0.0
251.0,5.0,0.0,1.2803,150.0,94,0.0,0.0,0.0
251.0,6.0,0.0,1.2803,160.0,76,0.0,0.0,0.0
248.0,7.0,0.0,1.2803,200.0,115,0.0,0.0,0.0
251.0,8.0,0.0,1.2803,180.0,109,0.0,0.0,0.0
249.0,9.0,0.0,1.2803,210.0,85,0.0,0.0,0.0
255.0,10.0,0.0,1.2803,160.0,112,0.0,0.0,0.0
252.0,11.0,0.0,1.2803,200.0,76,0.0,0.0,0.0
2.0,12.0,2.0,1.2803,200.0,103,0.0,0.0,0.0
2.0,13.0,2.0,1.2803,210.0,106,0.0,0.0,0.0
11.0,14.0,1.0,1.2803,140.0,91,0.0,0.0,0.0
12.0,15.0,2.0,1.2803,130.0,85,0.0,0.0,0.0
255.0,0.0,1.0,1.2803,120.0,79,0.0,0.0,0.0
1.0,1.0,2.0,1.2803,100.0,112,0.0,1.0,0.0
255.0,2.0,4.0,1.2586,120.0,103,0.0,0.0,0.0
2.0,3.0,3.0,1.2586,110.0,88,0.0,1.0,0.0
2.0,4.0,3.0,1.2586,120.0,85,0.0,0.0,0.0
4.0,5.0,2.0,1.2586,120.0,76,0.0,0.0,0.0
1.0,6.0,2.0,1.2586,160.0,115,0.0,0.0,0.0
4.0,7.0,2.0,1.2586,140.0,106,0.0,0.0,0.0
7.0,8.0,2.0,1.2586,120.0,85,0.0,0.0,0.0
8.0,9.0,0.0,1.2586,70.0,97,0.0,0.0,0.0
4.0,10.0,0.0,1.2586,120.0,76,0.0,0.0,0.0
5.0,11.0,0.0,1.2586,120.0,103,0.0,0.0,0.0
7.0,12.0,0.0,1.2586,110.0,109,0.0,0.0,0.0
12.0,13.0,1.0,1.2586,130.0,85,0.0,0.0,0.0
13.0,14.0,1.0,1.2586,130.0,85,0.0,0.0,0.0
6.0,15.0,0.0,1.2586,150.0,79,0.0,0.0,0.0
244.0,0.0,0.0,1.2586,180.0,112,0.0,0.0,0.0
247.0,1.0,0.0,1.2586,160.0,109,0.0,0.0,0.0
254.0,2.0,1.0,1.2586,160.0,91,0.0,0.0,0.0
254.0,3.0,1.0,1.2586,170.0,100,0.0,0.0,0.0
255.0,4.0,2.0,1.2586,160.0,76,0.0,0.0,0.0
2.0,5.0,4.0,1.2586,120.0,115,0.0,0.0,0.0
3.0,6.0,3.0,1.2586,130.0,103,0.0,0.0,0.0
3.0,7.0,3.0,1.2586,140.0,85,0.0,0.0,0.0
5.0,8.0,3.0,1.2586,130.0,97,0.0,0.0,0.0
6.0,9.0,3.0,1.2586,130.0,76,0.0,0.0,0.0
8.0,10.0,4.0,1.2586,110.0,112,0.0,0.0,0.0
14.0,11.0,4.0,1.2369,70.0,115,0.0,0.0,0.0
19.0,12.0,4.0,1.2369,30.0,85,0.0,0.0,0.0
21.0,13.0,8.0,1.1718,10.0,85,0.0,0.0,0.0
21.0,14.0,9.0,1.1284,30.0,82,0.0,0.0,0.0
21.0,15.0,7.0,1.1284,60.0,112,0.0,0.0,0.0
7.0,0.0,7.0,1.1284,50.0,106,0.0,0.0,0.0
12.0,1.0,7.0,1.1284,10.0,88,0.0,0.0,0.0
11.0,2.0,7.0,1.1284,30.0,94,0.0,0.0,0.0
11.0,3.0,6.0,1.1284,50.0,76,0.0,0.0,0.0
13.0,4.0,4.0,1.1284,60.0,118,0.0,0.0,0.0
13.0,5.0,4.0,1.1284,70.0,103,0.0,0.0,0.0
13.0,6.0,4.0,1.1284,80.0,85,0.0,0.0,0.0
15.0,7.0,4.0,1.1284,70.0,97,0.0,0.0,0.0
17.0,8.0,4.0,1.1284,60.0,76,0.0,0.0,0.0
21.0,9.0,3.0,1.1284,40.0,112,0.0,0.0,0.0
15.0,10.0,3.0,1.1284,110.0,115,0.0,0.0,0.0
10.0,11.0,5.0,1.1284,150.0,85,0.0,0.0,0.0
13.0,12.0,2.0,1.1501,150.0,97,0.0,0.0,0.0
11.0,13.0,2.0,1.1501,180.0,79,0.0,0.0,0.0
3.0,14.0,4.0,1.1718,240.0,112,0.0,0.0,0.0
10.0,15.0,2.0,1.1718,200.0,103,0.0,0.0,0.0
249.0,0.0,3.0,1.1935,200.0,97,0.0,0.0,0.0
249.0,1.0,4.0,1.1935,200.0,94,0.0,0.0,0.0
251.0,2.0,2.0,1.1935,210.0,76,0.0,0.0,0.0
247.0,3.0,2.0,1.1935,260.0,115,0.0,0.0,0.0
