CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
111.0,12.0,-39.0,0.4774,-250.0,106,0.0,0.0,0.0
123.0,13.0,-45.0,0.434,-280.0,100,0.0,0.0,0.0
126.0,14.0,-47.0,0.3689,-250.0,94,0.0,0.0,0.0
132.0,15.0,-47.0,0.2604,-250.0,109,0.0,0.0,0.0
119.0,0.0,-48.0,0.1519,-210.0,112,0.0,1.0,0.0
118.0,1.0,-42.0,-0.0651,-140.0,97,0.0,1.0,0.0
140.0,2.0,-44.0,-0.2821,-230.0,79,0.0,1.0,0.0
162.0,3.0,-50.0,-0.4991,-280.0,97,0.0,1.0,0.0
169.0,4.0,-45.0,-0.7812,-260.0,103,0.0,0.0,0.0
187.0,5.0,-45.0,-1.085,-290.0,103,0.0,0.0,0.0
206.0,6.0,-49.0,-1.3888,-290.0,115,0.0,0.0,0.0
214.0,7.0,-46.0,-1.7143,-240.0,97,0.0,0.0,0.0
231.0,8.0,-44.0,-2.0832,-250.0,97,0.0,0.0,0.0
6.0,9.0,-58.0,-2.3436,-290.0,100,0.0,0.0,0.0
16.0,10.0,-61.0,-2.6691000000000003,-200.0,124,0.0,0.0,0.0
39.0,11.0,-62.0,-2.9729,-270.0,106,0.0,0.0,0.0
65.0,12.0,-71.0,-3.1465,-350.0,109,0.0,0.0,0.0
66.0,13.0,-71.0,-3.3201,-270.0,85,0.0,0.0,0.0
72.0,14.0,-71.0,-3.4286,-270.0,121,0.0,0.0,0.0
80.0,15.0,-75.0,-3.4937,-270.0,109,0.0,0.0,0.0
59.0,0.0,-75.0,-3.4937,-210.0,91,0.0,0.0,0.0
59.0,1.0,-74.0,-3.5154,-200.0,106,0.0,0.0,0.0
58.0,2.0,-74.0,-3.5154,-180.0,88,0.0,0.0,0.0
60.0,3.0,-73.0,-3.5154,-200.0,109,0.0,0.0,0.0
63.0,4.0,-74.0,-3.5154,-210.0,76,0.0,0.0,0.0
66.0,5.0,-74.0,-3.5154,-230.0,112,0.0,0.0,0.0
70.0,6.0,-76.0,-3.5154,-240.0,97,0.0,0.0,0.0
73.0,7.0,-78.0,-3.5154,-240.0,97,0.0,0.0,0.0
78.0,8.0,-79.0,-3.5371,-260.0,115,0.0,0.0,0.0
72.0,9.0,-74.0,-3.5805,-220.0,67,0.0,0.0,0.0
76.0,10.0,-70.0,-3.6239,-270.0,106,0.0,0.0,0.0
80.0,11.0,-73.0,-3.6456,-260.0,118,0.0,0.0,0.0
80.0,12.0,-74.0,-3.6456,-240.0,97,0.0,0.0,0.0
78.0,13.0,-72.0,-3.689,-210.0,130,0.0,0.0,0.0
85.0,14.0,-72.0,-3.7324,-250.0,112,0.0,0.0,0.0
88.0,15.0,-73.0,-3.7975,-230.0,97,0.0,0.0,0.0
73.0,0.0,-73.0,-3.8626,-200.0,100,0.0,0.0,0.0
79.0,1.0,-73.0,-3.9277,-220.0,97,0.0,0.0,0.0
51.0,2.0,-62.0,-3.9711,-20.0,106,0.0,0.0,0.0
55.0,3.0,-58.0,-4.0362,-60.0,97,0.0,0.0,0.0
63.0,4.0,-59.0,-4.0796,-100.0,97,0.0,0.0,0.0
77.0,5.0,-65.0,-4.123,-150.0,61,0.0,0.0,0.0
82.0,6.0,-67.0,-4.1664,-150.0,94,0.0,0.0,0.0
79.0,7.0,-66.0,-4.1664,-120.0,112,0.0,0.0,0.0
74.0,8.0,-62.0,-4.1664,-100.0,70,0.0,0.0,0.0
82.0,9.0,-62.0,-4.1664,-170.0,109,0.0,0.0,0.0
87.0,10.0,-65.0,-4.1664,-180.0,106,0.0,0.0,0.0
100.0,11.0,-70.0,-4.1664,-250.0,82,0.0,0.0,0.0
103.0,12.0,-72.0,-4.1664,-250.0,118,0.0,0.0,0.0
105.0,13.0,-74.0,-4.1664,-240.0,67,0.0,0.0,0.0
100.0,14.0,-72.0,-4.1664,-200.0,121,0.0,0.0,0.0
100.0,15.0,-69.0,-4.1881,-210.0,112,0.0,1.0,0.0
79.0,0.0,-64.0,-4.2098,-190.0,82,0.0,0.0,0.0
72.0,1.0,-58.0,-4.2098,-170.0,112,0.0,0.0,0.0
76.0,2.0,-60.0,-4.2098,-180.0,79,0.0,0.0,0.0
76.0,3.0,-63.0,-4.2098,-140.0,142,0.0,0.0,0.0
70.0,4.0,-61.0,-4.2098,-90.0,124,0.0,0.0,0.0
69.0,5.0,-60.0,-4.2098,-80.0,91,0.0,0.0,0.0
70.0,6.0,-63.0,-4.1881,-60.0,124,0.0,1.0,0.0
79.0,7.0,-69.0,-4.1664,-90.0,67,0.0,0.0,0.0
109.0,8.0,-86.0,-4.123,-230.0,121,0.0,0.0,0.0
119.0,9.0,-110.0,-3.7541,-250.0,109,0.0,0.0,0.0
79.0,10.0,-95.0,-3.6022000000000003,10.0,85,0.0,0.0,0.0
49.0,11.0,-68.0,-3.5805,-30.0,118,0.0,0.0,0.0
48.0,12.0,-58.0,-3.6456,-80.0,70,0.0,0.0,0.0
73.0,13.0,-67.0,-3.6456,-230.0,121,0.0,0.0,0.0
78.0,14.0,-70.0,-3.6456,-240.0,73,0.0,0.0,0.0
80.0,15.0,-68.0,-3.7324,-230.0,85,0.0,0.0,0.0
67.0,0.0,-63.0,-3.7975,-270.0,106,0.0,0.0,0.0
52.0,1.0,-59.0,-3.7975,-150.0,94,0.0,0.0,0.0
50.0,2.0,-58.0,-3.7975,-130.0,136,0.0,0.0,0.0
46.0,3.0,-55.0,-3.7975,-110.0,112,0.0,0.0,0.0
39.0,4.0,-53.0,-3.7975,-50.0,97,0.0,0.0,0.0
31.0,5.0,-47.0,-3.7975,-20.0,115,0.0,0.0,0.0
28.0,6.0,-41.0,-3.7975,30.0,70,0.0,0.0,0.0
15.0,7.0,-33.0,-3.7758,80.0,103,0.0,0.0,0.0
20.0,8.0,-30.0,-3.7758,10.0,85,0.0,0.0,0.0
30.0,9.0,-36.0,-3.7975,-80.0,97,0.0,0.0,0.0
23.0,10.0,-35.0,-3.7758,-20.0,112,0.0,0.0,0.0
24.0,11.0,-33.0,-3.7324,-60.0,70,0.0,0.0,0.0
16.0,12.0,-31.0,-3.689,-10.0,121,0.0,0.0,0.0
26.0,13.0,-32.0,-3.7107,-80.0,124,0.0,1.0,0.0
21.0,14.0,-34.0,-3.689,60.0,91,0.0,0.0,0.0
24.0,15.0,-38.0,-3.689,80.0,106,0.0,0.0,0.0
12.0,0.0,-40.0,-3.6673,60.0,79,0.0,0.0,0.0
10.0,1.0,-33.0,-3.6673,20.0,91,0.0,0.0,0.0
9.0,2.0,-29.0,-3.6673,-70.0,70,0.0,1.0,0.0
0.0,3.0,-25.0,-3.6673,-10.0,97,0.0,0.0,0.0
0.0,4.0,-23.0,-3.6673,50.0,94,0.0,0.0,0.0
254.0,5.0,-24.0,-3.6456,80.0,118,0.0,0.0,0.0
4.0,6.0,-24.0,-3.6456,30.0,106,0.0,0.0,0.0
6.0,7.0,-28.0,-3.6456,60.0,112,0.0,0.0,0.0
5.0,8.0,-30.0,-3.5805,70.0,85,0.0,0.0,0.0
255.0,9.0,-27.0,-3.5805,110.0,106,0.0,0.0,0.0
