CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
169.0,12.0,15.0,-6.7487,-510.0,112,0.0,0.0,0.0
171.0,13.0,16.0,-6.7487,-530.0,100,0.0,0.0,0.0
173.0,14.0,14.0,-6.727,-530.0,91,0.0,0.0,0.0
171.0,15.0,15.0,-6.727,-510.0,91,0.0,0.0,0.0
156.0,0.0,16.0,-6.7487,-510.0,97,0.0,0.0,0.0
152.0,1.0,15.0,-6.727,-460.0,109,0.0,0.0,0.0
156.0,2.0,14.0,-6.727,-480.0,103,0.0,0.0,0.0
158.0,3.0,14.0,-6.727,-490.0,85,0.0,0.0,0.0
154.0,4.0,15.0,-6.727,-450.0,94,0.0,0.0,0.0
154.0,5.0,14.0,-6.727,-430.0,88,0.0,0.0,0.0
154.0,6.0,14.0,-6.727,-420.0,118,0.0,0.0,0.0
145.0,7.0,15.0,-6.727,-330.0,103,0.0,0.0,0.0
147.0,8.0,14.0,-6.727,-330.0,91,0.0,0.0,0.0
145.0,9.0,14.0,-6.7053,-310.0,97,0.0,0.0,0.0
143.0,10.0,12.0,-6.6836,-270.0,82,0.0,0.0,0.0
143.0,11.0,11.0,-6.6619,-260.0,115,0.0,0.0,0.0
139.0,12.0,8.0,-6.5968,-210.0,118,0.0,0.0,0.0
137.0,13.0,7.0,-6.5751,-180.0,88,0.0,0.0,0.0
139.0,14.0,7.0,-6.5317,-210.0,97,0.0,0.0,0.0
136.0,15.0,7.0,-6.51,-180.0,109,0.0,0.0,0.0
116.0,0.0,9.0,-6.4883,-160.0,109,0.0,0.0,0.0
118.0,1.0,4.0,-6.4232000000000005,-150.0,100,0.0,0.0,0.0
113.0,2.0,-4.0,-6.293,-140.0,100,0.0,0.0,0.0
112.0,3.0,-15.0,-6.0326,-130.0,94,0.0,0.0,0.0
106.0,4.0,-24.0,-5.6854000000000005,-130.0,88,0.0,0.0,0.0
89.0,5.0,-19.0,-5.3816,-150.0,115,0.0,0.0,0.0
60.0,6.0,-12.0,-4.9476,-120.0,103,0.0,0.0,0.0
29.0,7.0,-2.0,-4.5136,-100.0,91,0.0,0.0,0.0
12.0,8.0,6.0,-4.1013,-120.0,97,0.0,0.0,0.0
248.0,9.0,10.0,-3.7107,-130.0,97,0.0,0.0,0.0
221.0,10.0,25.0,-3.5371,-80.0,109,0.0,0.0,0.0
222.0,11.0,26.0,-3.4503,-130.0,106,0.0,0.0,0.0
242.0,12.0,16.0,-3.4503,-220.0,97,0.0,0.0,0.0
6.0,13.0,5.0,-3.4937,-280.0,94,0.0,0.0,0.0
3.0,14.0,0.0,-3.5154,-250.0,94,0.0,0.0,0.0
9.0,15.0,0.0,-3.5371,-290.0,112,0.0,0.0,0.0
246.0,0.0,4.0,-3.5371,-220.0,100,0.0,0.0,0.0
244.0,1.0,8.0,-3.5371,-230.0,94,0.0,0.0,0.0
241.0,2.0,10.0,-3.5371,-210.0,91,0.0,0.0,0.0
246.0,3.0,9.0,-3.5371,-240.0,91,0.0,0.0,0.0
248.0,4.0,11.0,-3.5805,-250.0,115,0.0,0.0,0.0
253.0,5.0,10.0,-3.6022000000000003,-270.0,106,0.0,0.0,0.0
255.0,6.0,11.0,-3.6239,-280.0,94,0.0,0.0,0.0
250.0,7.0,10.0,-3.6239,-210.0,103,0.0,0.0,0.0
249.0,8.0,11.0,-3.6239,-200.0,88,0.0,0.0,0.0
248.0,9.0,11.0,-3.6239,-180.0,112,0.0,0.0,0.0
253.0,10.0,10.0,-3.6239,-210.0,109,0.0,0.0,0.0
254.0,11.0,10.0,-3.6239,-210.0,88,0.0,0.0,0.0
254.0,12.0,11.0,-3.6239,-210.0,94,0.0,0.0,0.0
255.0,13.0,11.0,-3.6239,-210.0,91,0.0,0.0,0.0
1.0,14.0,10.0,-3.6239,-210.0,112,0.0,0.0,0.0
254.0,15.0,10.0,-3.6239,-170.0,97,0.0,0.0,0.0
237.0,0.0,9.0,-3.6022000000000003,-150.0,94,0.0,0.0,0.0
234.0,1.0,9.0,-3.5805,-120.0,91,0.0,0.0,0.0
238.0,2.0,7.0,-3.5805,-130.0,97,0.0,0.0,0.0
237.0,3.0,9.0,-3.5805,-130.0,109,0.0,0.0,0.0
238.0,4.0,6.0,-3.5371,-120.0,103,0.0,0.0,0.0
242.0,5.0,3.0,-3.5154,-130.0,82,0.0,0.0,0.0
236.0,6.0,3.0,-3.472,-80.0,103,0.0,0.0,0.0
233.0,7.0,4.0,-3.4503,-60.0,97,0.0,0.0,0.0
232.0,8.0,5.0,-3.4286,-60.0,109,0.0,0.0,0.0
235.0,9.0,4.0,-3.4069000000000003,-80.0,103,0.0,0.0,0.0
240.0,10.0,2.0,-3.4069000000000003,-100.0,91,0.0,0.0,0.0
238.0,11.0,1.0,-3.3852,-70.0,94,0.0,0.0,0.0
225.0,12.0,-1.0,-3.3201,-10.0,106,0.0,0.0,0.0
224.0,13.0,0.0,-3.2767,-20.0,109,0.0,0.0,0.0
228.0,14.0,-2.0,-3.2116,-60.0,106,0.0,0.0,0.0
227.0,15.0,-2.0,-3.1682,-60.0,91,0.0,0.0,0.0
208.0,0.0,0.0,-3.1248,-60.0,100,0.0,0.0,0.0
217.0,1.0,1.0,-3.1248,-80.0,88,0.0,0.0,0.0
218.0,2.0,3.0,-3.1248,-100.0,115,0.0,0.0,0.0
221.0,3.0,1.0,-3.1248,-100.0,106,0.0,0.0,0.0
216.0,4.0,0.0,-3.1248,-100.0,97,0.0,0.0,0.0
217.0,5.0,2.0,-3.1248,-50.0,94,0.0,0.0,0.0
222.0,6.0,1.0,-3.1248,-80.0,97,0.0,0.0,0.0
219.0,7.0,3.0,-3.1248,-60.0,109,0.0,0.0,0.0
218.0,8.0,2.0,-3.1248,-30.0,106,0.0,0.0,0.0
221.0,9.0,1.0,-3.1248,-40.0,88,0.0,0.0,0.0
220.0,10.0,2.0,-3.1248,-30.0,94,0.0,0.0,0.0
223.0,11.0,2.0,-3.1248,-50.0,103,0.0,0.0,0.0
225.0,12.0,2.0,-3.1248,-60.0,115,0.0,0.0,0.0
225.0,13.0,2.0,-3.1248,-50.0,106,0.0,0.0,0.0
230.0,14.0,1.0,-3.1248,-80.0,94,0.0,0.0,0.0
225.0,15.0,2.0,-3.1248,-30.0,94,0.0,0.0,0.0
216.0,0.0,2.0,-3.1248,-90.0,91,0.0,0.0,0.0
217.0,1.0,2.0,-3.1248,-90.0,112,0.0,0.0,0.0
219.0,2.0,1.0,-3.1248,-90.0,100,0.0,0.0,0.0
222.0,3.0,1.0,-3.1248,-110.0,91,0.0,0.0,0.0
221.0,4.0,1.0,-3.1248,-90.0,100,0.0,0.0,0.0
221.0,5.0,2.0,-3.1248,-90.0,97,0.0,0.0,0.0
217.0,6.0,1.0,-3.1248,-30.0,109,0.0,0.0,0.0
217.0,7.0,1.0,-3.1031,-30.0,109,0.0,0.0,0.0
209.0,8.0,-1.0,-3.0597,-10.0,97,0.0,0.0,0.0
213.0,9.0,0.0,-3.0380000000000003,10.0,100,0.0,0.0,0.0
215.0,10.0,0.0,-3.0597,-60.0,94,0.0,0.0,0.0
219.0,11.0,0.0,-3.0597,-90.0,109,0.0,0.0,0.0
221.0,12.0,0.0,-3.0597,-100.0,103,0.0,0.0,0.0
223.0,13.0,0.0,-3.0597,-110.0,91,0.0,0.0,0.0
226.0,14.0,0.0,-3.0597,-130.0,97,0.0,0.0,0.0
228.0,15.0,1.0,-3.0597,-80.0,97,0.0,0.0,0.0
206.0,0.0,0.0,-3.0597,-70.0,115,0.0,0.0,0.0
202.0,1.0,0.0,-3.0380000000000003,-30.0,100,0.0,0.0,0.0
206.0,2.0,0.0,-3.0380000000000003,-60.0,91,0.0,0.0,0.0
210.0,3.0,1.0,-3.0163,-40.0,97,0.0,0.0,0.0
214.0,4.0,2.0,-3.0380000000000003,-70.0,94,0.0,0.0,0.0
219.0,5.0,3.0,-3.0380000000000003,-120.0,109,0.0,0.0,0.0
217.0,6.0,0.0,-3.0380000000000003,-130.0,112,0.0,0.0,0.0
219.0,7.0,0.0,-3.0380000000000003,-140.0,88,0.0,0.0,0.0
223.0,8.0,2.0,-3.0380000000000003,-120.0,94,0.0,0.0,0.0
221.0,9.0,0.0,-3.0380000000000003,-140.0,91,0.0,0.0,0.0
230.0,10.0,1.0,-3.0380000000000003,-160.0,109,0.0,0.0,0.0
235.0,11.0,1.0,-3.0380000000000003,-200.0,100,0.0,0.0,0.0
241.0,12.0,1.0,-3.0380000000000003,-250.0,91,0.0,0.0,0.0
240.0,13.0,4.0,-3.0597,-250.0,94,0.0,0.0,0.0
244.0,14.0,4.0,-3.0814,-270.0,91,0.0,0.0,0.0
246.0,15.0,3.0,-3.0814,-270.0,112,0.0,0.0,0.0
226.0,0.0,4.0,-3.0814,-230.0,106,0.0,0.0,0.0
229.0,1.0,2.0,-3.0814,-230.0,88,0.0,0.0,0.0
222.0,2.0,5.0,-3.0814,-180.0,106,0.0,0.0,0.0
229.0,3.0,3.0,-3.0814,-220.0,88,0.0,0.0,0.0
234.0,4.0,4.0,-3.1031,-260.0,109,0.0,0.0,0.0
228.0,5.0,5.0,-3.1031,-200.0,103,0.0,0.0,0.0
232.0,6.0,3.0,-3.1031,-210.0,94,0.0,0.0,0.0
231.0,7.0,5.0,-3.1031,-210.0,91,0.0,0.0,0.0
235.0,8.0,4.0,-3.1031,-230.0,94,0.0,0.0,0.0
237.0,9.0,5.0,-3.1031,-250.0,109,0.0,0.0,0.0
243.0,10.0,4.0,-3.1031,-290.0,100,0.0,0.0,0.0
248.0,11.0,5.0,-3.1248,-330.0,91,0.0,0.0,0.0
248.0,12.0,6.0,-3.1248,-330.0,94,0.0,0.0,0.0
252.0,13.0,6.0,-3.1465,-350.0,88,0.0,0.0,0.0
250.0,14.0,8.0,-3.1682,-330.0,118,0.0,0.0,0.0
249.0,15.0,7.0,-3.1682,-300.0,109,0.0,0.0,0.0
238.0,0.0,5.0,-3.1682,-320.0,91,0.0,0.0,0.0
233.0,1.0,7.0,-3.1682,-280.0,94,0.0,0.0,0.0
234.0,2.0,7.0,-3.1682,-280.0,88,0.0,0.0,0.0
232.0,3.0,8.0,-3.1682,-260.0,109,0.0,0.0,0.0
238.0,4.0,7.0,-3.1682,-300.0,106,0.0,0.0,0.0
243.0,5.0,6.0,-3.1682,-330.0,82,0.0,0.0,0.0
245.0,6.0,7.0,-3.1899,-340.0,94,0.0,0.0,0.0
245.0,7.0,7.0,-3.1899,-330.0,100,0.0,0.0,0.0
242.0,8.0,7.0,-3.1899,-290.0,112,0.0,0.0,0.0
235.0,9.0,8.0,-3.1899,-220.0,106,0.0,0.0,0.0
238.0,10.0,6.0,-3.1899,-220.0,94,0.0,0.0,0.0
241.0,11.0,7.0,-3.1899,-250.0,100,0.0,0.0,0.0
245.0,12.0,7.0,-3.1899,-280.0,94,0.0,0.0,0.0
247.0,13.0,8.0,-3.1899,-300.0,109,0.0,0.0,0.0
242.0,14.0,9.0,-3.1899,-250.0,100,0.0,0.0,0.0
244.0,15.0,7.0,-3.1899,-240.0,88,0.0,0.0,0.0
224.0,0.0,9.0,-3.1899,-210.0,100,0.0,0.0,0.0
230.0,1.0,7.0,-3.1899,-240.0,88,0.0,0.0,0.0
237.0,2.0,8.0,-3.2116,-300.0,109,0.0,0.0,0.0
236.0,3.0,9.0,-3.2116,-290.0,103,0.0,0.0,0.0
240.0,4.0,8.0,-3.2116,-310.0,100,0.0,0.0,0.0
240.0,5.0,9.0,-3.2333000000000003,-300.0,91,0.0,0.0,0.0
244.0,6.0,9.0,-3.2333000000000003,-330.0,97,0.0,0.0,0.0
247.0,7.0,7.0,-3.2333000000000003,-330.0,109,0.0,0.0,0.0
245.0,8.0,9.0,-3.2333000000000003,-320.0,103,0.0,0.0,0.0
252.0,9.0,9.0,-3.255,-370.0,85,0.0,0.0,0.0
254.0,10.0,9.0,-3.255,-380.0,94,0.0,0.0,0.0
248.0,11.0,10.0,-3.255,-320.0,88,0.0,0.0,0.0
251.0,12.0,8.0,-3.255,-320.0,115,0.0,0.0,0.0
251.0,13.0,9.0,-3.2767,-310.0,103,0.0,0.0,0.0
2.0,14.0,7.0,-3.255,-360.0,88,0.0,0.0,0.0
